Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
280, -3.866,  1.712,  3.895,  -0.100, -0.025, -1.032, -0.185,  0.013, -0.228
281, -7.447,  0.591, -5.974,  -0.263,  0.016, -1.055, -0.175,  0.013, -0.234
282, -0.830,  1.533,-11.985,  -0.177,  0.005, -0.971, -0.176,  0.016, -0.234
283, -4.060,  0.120,-15.567,  -0.200,  0.092, -1.044, -0.182,  0.013, -0.229
284, -7.604,  1.151, -6.445,  -0.181,  0.064, -1.045, -0.184,  0.014, -0.226
285, -5.241,  3.372, -5.024,  -0.201,  0.056, -1.001, -0.182,  0.011, -0.230
286, -4.561,  2.692,  2.408,  -0.210,  0.049, -1.035, -0.181,  0.013, -0.235
287, -2.123,  3.851,  4.329,  -0.193,  0.034, -0.980, -0.180,  0.015, -0.234
288, -1.279,  0.292,  0.568,  -0.142,  0.030, -1.069, -0.172,  0.019, -0.231
289, -1.159, -0.755, -8.000,  -0.151,  0.033, -0.992, -0.172,  0.020, -0.230
290,  5.510, -4.718,-10.916,  -0.183,  0.093, -1.016, -0.169,  0.020, -0.224
291,  4.329, -7.798, -9.720,  -0.200,  0.114, -1.024, -0.167,  0.030, -0.230
292,  1.503, -5.585, -7.746,  -0.251,  0.097, -1.006, -0.163,  0.033, -0.229
293,-11.686, -4.621,-15.290,  -0.230,  0.026, -1.174, -0.161,  0.029, -0.229
294,-15.342, 14.797, -5.802,  -0.225, -0.006, -1.016, -0.167,  0.025, -0.232
295,-11.843, 22.976,  0.037,  -0.224, -0.052, -0.928, -0.180,  0.026, -0.228
296,-10.281, 12.740,  1.353,  -0.277, -0.017, -1.076, -0.181,  0.026, -0.227
297,-15.253, -0.621,  4.262,  -0.228, -0.109, -1.003, -0.176,  0.025, -0.226
298, -3.970,  2.408, 11.537,  -0.082, -0.111, -0.966, -0.169,  0.023, -0.233
299,  0.800,  1.032, -3.925,  -0.086, -0.013, -1.008, -0.168,  0.028, -0.229
300, -7.125,  3.155, -8.636,  -0.102,  0.063, -1.033, -0.163,  0.026, -0.223
301,-16.905,  1.129,-13.884,  -0.188,  0.062, -1.003, -0.164,  0.025, -0.226
302,-13.907, -0.561, -4.374,  -0.298,  0.075, -1.275, -0.162,  0.009, -0.231
303,  1.622, 11.193,  6.056,  -0.262, -0.145, -0.784, -0.158,  0.012, -0.234
304,-10.639, -4.232,-33.720,  -0.162, -0.012, -1.033, -0.156,  0.019, -0.229
305, 10.610, -2.026,-25.788,  -0.207,  0.059, -0.968, -0.168,  0.018, -0.228
306, -2.744,  6.101,-27.081,  -0.168,  0.088, -1.112, -0.167,  0.022, -0.218
307, -1.510,  7.537,-29.032,  -0.095,  0.047, -1.044, -0.176,  0.024, -0.225
308, -2.796, 14.056,-12.277,  -0.270,  0.057, -1.020, -0.182,  0.019, -0.226
309,-16.255, 22.169, 35.799,  -0.221, -0.037, -0.905, -0.184,  0.022, -0.214
310, -3.297, 18.857, 42.109,  -0.107, -0.098, -1.000, -0.175,  0.028, -0.222
311, -2.527, 12.561,-23.163,  -0.149,  0.043, -1.051, -0.177,  0.033, -0.215
312, -6.879,  3.933,-18.184,  -0.115,  0.017, -1.025, -0.185,  0.032, -0.214
313, -9.368, -1.353, -7.372,  -0.066,  0.012, -1.024, -0.186,  0.027, -0.220
314,  2.430, -2.587,  4.740,  -0.074, -0.039, -1.024, -0.180,  0.025, -0.222
315, -1.241, -0.785, -8.015,  -0.117, -0.015, -0.956, -0.176,  0.027, -0.221
316, -4.583, -2.430,-11.694,  -0.150,  0.028, -1.060, -0.176,  0.030, -0.220
317, -7.081, -6.064,-15.649,  -0.165,  0.039, -0.926, -0.176,  0.026, -0.219
318, -4.778, -1.533, -8.897,  -0.124,  0.024, -1.077, -0.179,  0.026, -0.222
319, -7.514,  3.088,-16.666,  -0.100, -0.011, -1.017, -0.175,  0.022, -0.221
320, -0.680,  9.010, -6.677,  -0.150,  0.031, -1.011, -0.178,  0.024, -0.227
321,  0.359,  6.370, -8.247,  -0.108,  0.010, -1.014, -0.190,  0.021, -0.215
322,  0.060,  9.107, -1.869,  -0.044, -0.006, -1.047, -0.186,  0.029, -0.214
323,-18.438, 10.251,  6.101,  -0.036, -0.013, -1.071, -0.193,  0.033, -0.217
324, -2.983, 13.974, 16.098,  -0.062, -0.086, -1.014, -0.193,  0.037, -0.221
325,  6.295,  9.720,  9.772,  -0.043, -0.088, -1.005, -0.187,  0.046, -0.217
326,  5.398,  7.006, 10.101,  -0.030, -0.086, -1.001, -0.189,  0.055, -0.209
327,  3.813,  7.223,  4.456,  -0.035, -0.118, -1.053, -0.190,  0.066, -0.203
328,-10.251,  7.267,  1.219,  -0.062, -0.141, -1.058, -0.184,  0.069, -0.202
329, -5.421,  5.009,  2.699,  -0.092, -0.188, -0.969, -0.187,  0.067, -0.208
330, 11.290,-11.567,-10.423,  -0.069, -0.167, -0.931, -0.194,  0.069, -0.207
331,  3.267,-10.453,-31.081,  -0.066, -0.077, -0.998, -0.197,  0.067, -0.207
332,-11.926, -5.204,-26.550,  -0.024,  0.005, -1.085, -0.204,  0.059, -0.206
333,  2.273, 11.828,-19.492,  -0.063, -0.053, -0.985, -0.218,  0.054, -0.211
334, -1.480, 18.101,-20.501,  -0.116, -0.085, -0.966, -0.226,  0.051, -0.208
335, -8.561, 10.348,-28.629,  -0.022, -0.085, -0.970, -0.240,  0.043, -0.218
336, 34.363, 20.367, -8.284,  -0.025,  0.059, -1.093, -0.257,  0.038, -0.215
337,-24.786,-23.358,-25.040,  -0.022, -0.053, -1.015, -0.252,  0.031, -0.211
338, 21.122, -0.157,  3.462,  -0.001, -0.123, -1.095, -0.248,  0.048, -0.203
339, -6.961,  1.361, -9.174,  -0.020, -0.175, -0.952, -0.256,  0.041, -0.202
340, -9.182,  1.032,-10.632,   0.027, -0.182, -0.898, -0.250,  0.040, -0.212
341, -0.374,  2.796,  0.209,  -0.006, -0.150, -0.969, -0.251,  0.041, -0.211
342, -9.929,  3.387, -2.393,  -0.069, -0.175, -1.019, -0.250,  0.042, -0.209
343, -9.765,  5.548, 12.426,  -0.075, -0.280, -0.979, -0.251,  0.043, -0.212
344,  3.028,  2.819,  5.989,  -0.025, -0.213, -0.993, -0.245,  0.046, -0.208
345, -9.944, -0.157,-12.920,  -0.062, -0.081, -0.918, -0.246,  0.040, -0.215
346,  6.968, -3.978, -2.161,  -0.015, -0.062, -1.118, -0.243,  0.046, -0.214
347, -6.841,  6.228, -7.469,  -0.003, -0.096, -1.018, -0.243,  0.047, -0.216
348, -8.172,  1.697,-19.843,  -0.070, -0.134, -0.991, -0.252,  0.038, -0.216
349,-11.133,  4.785,-10.610,  -0.098, -0.123, -1.000, -0.261,  0.030, -0.216
350, -2.669,  9.585,  3.746,  -0.049, -0.171, -1.010, -0.258,  0.035, -0.216
351, -7.656,  4.344, -2.198,  -0.029, -0.137, -0.906, -0.271,  0.028, -0.219
352, -4.120,  7.335,-11.357,  -0.160, -0.174, -1.039, -0.260,  0.036, -0.215
353,-17.885, -7.417,-17.548,  -0.264, -0.184, -0.840, -0.272,  0.018, -0.225
354, 24.890, -4.374, 25.638,   0.238, -0.297, -1.178, -0.259,  0.036, -0.214
355, -7.671,  3.073,-25.017,   0.154, -0.235, -1.057, -0.256,  0.041, -0.211
356, -6.968, -0.007,-26.745,  -0.052, -0.073, -0.976, -0.271,  0.030, -0.217
357, -9.324,  7.940, -7.724,   0.023, -0.121, -0.975, -0.271,  0.026, -0.219
358,-29.728, -6.281,-28.210,  -0.047, -0.147, -0.953, -0.273,  0.018, -0.224
359, -4.284, -4.299,  9.996,  -0.072, -0.188, -0.947, -0.271,  0.011, -0.227
360,  0.269, -1.279,  2.288,   0.013, -0.075, -1.144, -0.264,  0.015, -0.222
361,-11.036, -5.383,-24.105,  -0.176, -0.006, -0.999, -0.266,  0.013, -0.229
362, 13.084, 11.985, 18.094,  -0.004, -0.016, -1.056, -0.261,  0.018, -0.229
363,-12.897,  4.935, -3.828,  -0.045, -0.035, -0.993, -0.259,  0.020, -0.224
364,-13.144,  5.331,-15.200,  -0.109, -0.039, -0.984, -0.266,  0.015, -0.226
365, -0.224,  0.037, -3.783,  -0.061, -0.099, -0.944, -0.270,  0.008, -0.228
366,  1.099,  2.804, -0.456,   0.071, -0.115, -1.193, -0.268,  0.021, -0.217
367,-20.965,  2.699,-22.789,  -0.037, -0.058, -0.939, -0.284,  0.013, -0.211
368, -7.836,  0.763, -3.716,  -0.123, -0.026, -1.007, -0.280,  0.011, -0.224
369, -7.245,  4.165,  3.634,  -0.009, -0.143, -0.993, -0.272,  0.013, -0.227
370, -9.025,  4.965, -9.959,   0.001, -0.144, -1.008, -0.273,  0.012, -0.222
371, -4.471,  5.047,-10.019,  -0.037, -0.093, -0.960, -0.279,  0.008, -0.221
372, -8.770,  0.979,-13.795,  -0.067, -0.062, -0.997, -0.280,  0.007, -0.221
373, -9.772, -2.071, -8.853,  -0.091, -0.079, -1.006, -0.287,  0.001, -0.226
374, -5.525, -2.834, -8.023,  -0.043, -0.098, -1.013, -0.278, -0.002, -0.229
375, -3.380, -1.712,-12.569,  -0.104, -0.051, -1.028, -0.282, -0.004, -0.230
376, -1.465, -1.473, -8.471,  -0.095, -0.021, -1.019, -0.282, -0.005, -0.230
377, -1.787,  1.630, -8.060,  -0.063, -0.050, -1.077, -0.277, -0.008, -0.225
378,-13.077, -3.843,-13.458,  -0.124, -0.016, -1.055, -0.275, -0.012, -0.233
379,-13.825,  1.323, -4.232,  -0.055, -0.069, -1.002, -0.274, -0.019, -0.240
380,-10.797,  1.144, -8.935,  -0.105, -0.072, -1.054, -0.278, -0.028, -0.233
381, -3.439,  0.120, -2.849,  -0.045, -0.077, -1.006, -0.273, -0.027, -0.241
382,  6.938, -1.062,  0.194,  -0.029, -0.038, -0.992, -0.276, -0.022, -0.241
383,  1.353, -5.383, -0.673,  -0.046,  0.015, -1.141, -0.272, -0.017, -0.243
384,-13.114, -1.488, -2.236,  -0.051, -0.063, -1.061, -0.263, -0.016, -0.247
385, -6.168,  1.495,  2.826,  -0.080, -0.117, -0.964, -0.259, -0.019, -0.246
386, -8.576,  1.159, -2.983,  -0.108, -0.063, -0.974, -0.257, -0.020, -0.249
387,  3.021, -6.168, -4.785,  -0.166, -0.007, -1.068, -0.254, -0.019, -0.249
388, -9.047, -4.658, -6.609,  -0.205, -0.056, -0.956, -0.251, -0.019, -0.248
389, -2.759, -6.602, -8.995,  -0.179, -0.009, -0.944, -0.249, -0.023, -0.249
390,  3.230,  7.118,-24.659,  -0.213,  0.141, -1.198, -0.247, -0.022, -0.252
391, -9.144, 10.041,-11.312,  -0.287,  0.076, -1.018, -0.255, -0.024, -0.252
392,-17.660,  0.374,  8.135,  -0.264,  0.038, -0.927, -0.261, -0.036, -0.246
393, -9.361,-12.569, 23.963,  -0.223, -0.008, -1.017, -0.249, -0.031, -0.251
394, -7.148, -4.808, 30.700,  -0.223,  0.031, -1.114, -0.233, -0.022, -0.253
395,-15.006,-11.866, 23.268,  -0.176,  0.042, -1.021, -0.216, -0.019, -0.263
396, -2.004, -3.110, 28.674,  -0.178,  0.032, -0.938, -0.198, -0.012, -0.262
397,  7.028,  1.794, 25.526,  -0.254,  0.102, -0.979, -0.191, -0.002, -0.253
398, 14.498, 12.314, 24.195,  -0.201, -0.023, -1.016, -0.178,  0.009, -0.243
399, 10.894,  1.151,  6.595,  -0.360, -0.002, -1.173, -0.175,  0.022, -0.235
400, -4.142, 16.277, 18.393,  -0.220, -0.033, -1.030, -0.169,  0.030, -0.233
401, -9.152, 23.021, 18.744,  -0.283, -0.121, -0.973, -0.169,  0.026, -0.234
402, -4.023, 16.337, 18.744,  -0.282, -0.069, -1.031, -0.169,  0.032, -0.224
403, -6.998,  2.968, 14.961,  -0.190, -0.019, -0.995, -0.166,  0.036, -0.227
404,-10.684, -2.744, 13.959,  -0.155,  0.008, -0.984, -0.157,  0.034, -0.215
405,-10.131,  6.886, 26.161,  -0.127,  0.008, -1.038, -0.145,  0.040, -0.219
406,-15.544,  1.271, 14.595,  -0.125,  0.052, -1.116, -0.141,  0.038, -0.224
407, -4.546,  4.045, 21.473,  -0.418, -0.090, -1.032, -0.127,  0.038, -0.227
408, -8.912, 10.243, 24.561,  -0.258, -0.005, -0.964, -0.117,  0.038, -0.225
409, -7.993,  5.391, 11.567,  -0.153, -0.036, -1.174, -0.113,  0.033, -0.217
410,-10.348,  4.374,  2.931,  -0.158, -0.013, -0.908, -0.110,  0.034, -0.217
411, -9.510, -3.701,-13.466,  -0.171,  0.101, -1.014, -0.106,  0.032, -0.219
412,-11.462,  0.179, -2.213,  -0.125,  0.057, -0.982, -0.103,  0.025, -0.224
413, -7.305,  3.462,-10.064,  -0.075,  0.104, -0.996, -0.106,  0.021, -0.224
414, -2.901,  3.970, -1.540,  -0.197, -0.002, -1.004, -0.104,  0.018, -0.219
415, -0.142, -0.598,-19.851,  -0.244,  0.088, -1.020, -0.103,  0.019, -0.215
416,-16.389,  9.025,-26.543,  -0.208,  0.025, -1.072, -0.108,  0.008, -0.213
417, -9.032,  5.084,-19.851,  -0.177,  0.036, -1.092, -0.113,  0.008, -0.223
418, -8.853, -1.107,-23.701,  -0.172,  0.138, -0.926, -0.116,  0.005, -0.226
419, -7.110,  8.008, -2.310,  -0.183,  0.126, -1.011, -0.121,  0.003, -0.223
420, -4.366, 10.647, -1.914,  -0.078,  0.100, -1.021, -0.118,  0.004, -0.223
421,  1.077, 10.385,  4.150,  -0.180,  0.139, -0.957, -0.120,  0.006, -0.219
422, -5.032,  6.946,  1.480,  -0.186,  0.071, -1.053, -0.119,  0.007, -0.217
423, -1.608,  6.034,  3.088,  -0.110,  0.052, -1.071, -0.117,  0.008, -0.218
424,  0.778,  7.484, -2.609,  -0.037, -0.020, -1.010, -0.117,  0.014, -0.220
425, -2.161,  5.361, -8.942,  -0.083,  0.082, -0.963, -0.115,  0.020, -0.217
426, -1.525,  5.832,-14.819,  -0.046,  0.102, -1.037, -0.124,  0.021, -0.216
427, -9.795, -0.172,-10.692,  -0.095,  0.145, -1.021, -0.117,  0.021, -0.219
428, -4.239,  8.867,  9.466,  -0.013,  0.106, -0.995, -0.118,  0.016, -0.226
429, -3.260, -0.359,-10.512,  -0.052,  0.048, -1.095, -0.110,  0.021, -0.225
430, -3.866,  2.191,-15.036,  -0.043,  0.096, -1.028, -0.113,  0.023, -0.227
431, -4.942,  3.036,-22.946,  -0.091, -0.007, -1.013, -0.119,  0.026, -0.222
432, -6.781, -2.400,-27.971,  -0.072,  0.104, -1.018, -0.124,  0.026, -0.221
433, -2.632,  6.094, -1.503,  -0.067,  0.109, -1.084, -0.131,  0.030, -0.229
434, -5.092, 16.329,  6.512,  -0.052, -0.020, -1.068, -0.130,  0.033, -0.232
435, -4.307, 16.352,  4.523,  -0.081, -0.082, -1.042, -0.135,  0.037, -0.232
436,  1.428,  7.499,  2.153,  -0.042, -0.155, -0.981, -0.143,  0.042, -0.230
437,  6.221,-10.714,-29.474,  -0.042,  0.055, -1.038, -0.150,  0.050, -0.228
438,  5.428,-12.202,-26.401,  -0.170,  0.186, -0.923, -0.157,  0.049, -0.224
439,  4.516, -7.454,-15.432,  -0.072,  0.180, -1.161, -0.157,  0.053, -0.231
440,-10.752, -3.836,-27.634,  -0.034,  0.141, -1.158, -0.167,  0.045, -0.234
441, -5.989,  7.903,-31.358,  -0.078,  0.026, -1.038, -0.172,  0.034, -0.229
442, -2.236,  4.905,-44.659,  -0.090,  0.015, -1.150, -0.192,  0.032, -0.240
443,  5.204,  6.617,-32.412,  -0.145,  0.038, -0.984, -0.204,  0.025, -0.242
444, 15.537,  4.995,-17.256,  -0.162, -0.085, -0.939, -0.213,  0.028, -0.237
445, 13.331, -6.131,  2.004,  -0.134,  0.039, -1.126, -0.218,  0.039, -0.242
446, 15.963,  4.733, 17.279,  -0.056, -0.172, -0.944, -0.202,  0.054, -0.235
447,  8.127, -5.241, -2.505,  -0.133, -0.140, -1.060, -0.196,  0.069, -0.224
448,-15.926, -6.624,-20.486,  -0.102, -0.239, -0.966, -0.201,  0.071, -0.224
449,-33.653, -3.821,-34.393,  -0.153, -0.169, -1.102, -0.217,  0.060, -0.228
450,-29.391, 19.260,-30.722,  -0.050, -0.225, -1.085, -0.231,  0.023, -0.233
451, -4.561,-10.011,-27.156,  -0.078, -0.173, -0.987, -0.217, -0.008, -0.270
452, -3.537, 12.397,-22.924,  -0.083,  0.117, -0.852, -0.231,  0.003, -0.269
453, 51.986,-15.238,-21.227,  -0.352,  0.254, -1.034, -0.260,  0.018, -0.247
454, -1.959,  5.077,  3.798,  -0.196,  0.009, -1.120, -0.226,  0.024, -0.234
455,-54.057, -0.464,-21.787,  -0.359, -0.252, -0.931, -0.235,  0.022, -0.230
456, 12.075, 21.002, -2.923,   0.034,  0.142, -1.141, -0.243,  0.015, -0.235
457,  5.869,  5.398,-14.109,  -0.180, -0.115, -1.099, -0.238,  0.005, -0.232
458,-35.724, 12.666, 10.826,  -0.211, -0.179, -1.108, -0.239,  0.019, -0.224
459,  4.628,  5.869,  0.157,  -0.218,  0.079, -1.012, -0.232, -0.035, -0.247
460, -9.787,  6.467, -4.980,  -0.113,  0.086, -1.022, -0.225, -0.026, -0.245
461, -4.852,  2.781, -4.823,  -0.127,  0.067, -1.043, -0.223, -0.026, -0.246
462, -4.396,  2.602, -4.957,  -0.134,  0.063, -1.030, -0.232, -0.029, -0.248
463, -4.793,  2.983, -4.995,  -0.139,  0.062, -1.009, -0.224, -0.025, -0.248
464, -4.479,  2.535, -4.740,  -0.133,  0.062, -1.027, -0.222, -0.029, -0.242
465, -4.860,  2.931, -5.017,  -0.132,  0.066, -1.030, -0.225, -0.029, -0.241
466, -4.426,  2.699, -4.837,  -0.110,  0.072, -1.075, -0.223, -0.026, -0.243
