Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
2157,-22.423,-31.163,  9.555,  -0.155, -0.107,  0.952,  0.146, -0.070, -0.032
2158,-24.060,-30.999,  8.912,  -0.163, -0.112,  0.981,  0.146, -0.070, -0.032
2159,-24.247,-31.051,  7.215,  -0.145, -0.105,  0.957,  0.146, -0.070, -0.032
2160,-24.247,-31.051,  7.215,  -0.145, -0.105,  0.957,  0.139, -0.099, -0.037
2161,-20.606,-30.984,  5.503,  -0.164, -0.123,  1.013,  0.139, -0.099, -0.037
2162,-16.404,-28.868,  2.677,  -0.147, -0.124,  0.978,  0.139, -0.099, -0.037
2163,-16.404,-28.868,  2.677,  -0.147, -0.124,  0.978,  0.130, -0.085, -0.030
2164,-11.350,-24.008, -0.867,  -0.126, -0.116,  0.916,  0.130, -0.085, -0.030
2165,-11.350,-24.008, -0.867,  -0.151, -0.138,  0.943,  0.130, -0.085, -0.030
2166, -6.475,-20.427, -2.475,  -0.151, -0.138,  0.943,  0.128, -0.089, -0.049
2167, -6.475,-20.427, -3.753,  -0.159, -0.137,  0.963,  0.128, -0.089, -0.049
2168, -4.972,-19.477, -3.753,  -0.137, -0.120,  0.924,  0.128, -0.089, -0.049
2169, -3.507,-21.212, -5.279,  -0.137, -0.120,  0.924,  0.127, -0.079, -0.037
2170, -2.049,-23.372, -5.914,  -0.152, -0.135,  0.971,  0.127, -0.079, -0.037
2171, -2.049,-23.372, -5.914,  -0.136, -0.140,  0.958,  0.127, -0.079, -0.037
2172, -2.191,-25.660, -6.266,  -0.136, -0.140,  0.958,  0.123, -0.073, -0.037
2173, -2.191,-25.660, -6.266,  -0.113, -0.141,  0.943,  0.123, -0.073, -0.037
2174, -3.529,-27.649, -5.952,  -0.120, -0.149,  0.986,  0.123, -0.073, -0.037
2175, -4.239,-28.995, -4.763,  -0.120, -0.149,  0.986,  0.113, -0.098, -0.023
2176, -4.254,-28.711, -4.329,  -0.103, -0.133,  0.982,  0.113, -0.098, -0.023
2177, -4.254,-28.711, -4.329,  -0.093, -0.116,  0.981,  0.113, -0.098, -0.039
2178, -3.065,-27.829, -3.723,  -0.096, -0.119,  1.022,  0.115, -0.101, -0.032
2179, -3.065,-27.829, -3.723,  -0.096, -0.119,  1.022,  0.115, -0.101, -0.032
2180, -4.112,-27.231, -3.387,  -0.070, -0.114,  1.017,  0.115, -0.101, -0.032
2181, -4.112,-27.231, -3.387,  -0.070, -0.114,  1.017,  0.111, -0.082, -0.032
2182, -7.529,-26.789, -3.036,  -0.029, -0.111,  0.979,  0.111, -0.082, -0.032
2183, -7.529,-26.789, -3.036,  -0.029, -0.111,  0.979,  0.111, -0.082, -0.032
2184, -9.286,-26.849, -2.789,  -0.028, -0.131,  1.034,  0.111, -0.082, -0.032
2185, -9.002,-25.533, -2.938,  -0.021, -0.134,  1.052,  0.107, -0.081, -0.056
2186, -8.299,-22.101, -2.976,  -0.028, -0.130,  1.089,  0.107, -0.081, -0.056
2187, -8.299,-22.101, -2.976,  -0.028, -0.130,  1.089,  0.102, -0.078, -0.039
2188, -8.299,-22.101, -3.985,   0.017, -0.129,  1.021,  0.102, -0.078, -0.039
2189, -7.148,-17.518, -3.985,  -0.000, -0.131,  1.052,  0.102, -0.078, -0.039
2190, -4.523,-13.107, -4.972,  -0.000, -0.131,  1.052,  0.097, -0.067, -0.037
2191, -4.523,-13.107, -4.972,  -0.016, -0.140,  1.087,  0.097, -0.067, -0.037
2192, -5.129, -9.398, -4.621,   0.018, -0.127,  1.033,  0.097, -0.067, -0.037
2193, -6.856, -7.036, -4.479,   0.018, -0.127,  1.033,  0.097, -0.067, -0.037
2194, -6.856, -7.036, -4.479,  -0.001, -0.139,  1.080,  0.094, -0.075, -0.051
2195, -5.981, -5.750, -5.166,  -0.001, -0.139,  1.080,  0.094, -0.075, -0.051
2196, -5.981, -5.750, -5.166,   0.028, -0.136,  1.027,  0.094, -0.075, -0.051
2197, -6.288, -3.641, -5.600,   0.023, -0.133,  1.030,  0.091, -0.075, -0.030
2198, -6.288, -3.641, -5.600,   0.023, -0.133,  1.030,  0.091, -0.075, -0.030
2199, -6.699, -1.809, -5.974,   0.018, -0.129,  1.029,  0.091, -0.075, -0.030
2200, -4.867,  0.493, -6.041,  -0.000, -0.148,  1.058,  0.093, -0.066, -0.046
2201, -4.867,  0.493, -6.041,  -0.000, -0.148,  1.058,  0.093, -0.066, -0.046
2202, -1.779,  3.394, -6.243,   0.007, -0.155,  1.015,  0.098, -0.091, -0.034
2203, -2.191,  5.697, -6.834,   0.030, -0.148,  0.943,  0.098, -0.091, -0.034
2204, -2.191,  5.697, -6.834,   0.030, -0.148,  0.943,  0.098, -0.091, -0.034
2205, -2.617,  6.415, -5.892,   0.002, -0.165,  0.987,  0.098, -0.091, -0.034
2206, -1.279,  5.219, -4.374,  -0.023, -0.179,  1.027,  0.097, -0.082, -0.025
2207, -1.279,  5.219, -4.374,  -0.013, -0.169,  0.973,  0.097, -0.082, -0.025
2208, -1.630,  5.099, -3.365,  -0.013, -0.169,  0.973,  0.098, -0.071, -0.055
2209, -3.110,  5.144, -3.013,  -0.012, -0.152,  0.940,  0.098, -0.071, -0.055
2210, -3.581,  5.166, -2.146,  -0.025, -0.145,  0.955,  0.098, -0.071, -0.055
2211, -3.581,  5.166, -2.146,  -0.025, -0.145,  0.955,  0.095, -0.096, -0.031
2212, -2.579,  5.069, -1.794,  -0.043, -0.152,  0.982,  0.095, -0.096, -0.031
2213, -2.579,  5.069, -1.794,  -0.033, -0.153,  0.948,  0.095, -0.096, -0.031
2214, -1.974,  5.750, -1.256,  -0.053, -0.160,  1.009,  0.095, -0.071, -0.032
2215, -1.331,  5.944, -1.196,  -0.053, -0.160,  1.009,  0.095, -0.071, -0.032
2216, -1.787,  6.355, -1.241,  -0.023, -0.136,  0.941,  0.095, -0.087, -0.040
2217, -1.787,  6.355, -1.241,  -0.051, -0.150,  1.002,  0.098, -0.079, -0.040
2218, -1.787,  5.398, -1.219,  -0.051, -0.150,  1.002,  0.098, -0.079, -0.040
2219, -1.787,  5.398, -1.219,  -0.037, -0.150,  0.972,  0.098, -0.079, -0.040
2220, -2.774,  4.621, -1.338,  -0.037, -0.150,  0.972,  0.100, -0.085, -0.023
2221, -2.774,  4.621, -1.338,  -0.002, -0.138,  0.910,  0.100, -0.085, -0.023
2222, -2.430,  3.948, -1.503,  -0.023, -0.161,  0.978,  0.100, -0.085, -0.023
2223, -1.809,  4.314, -1.615,  -0.022, -0.162,  0.957,  0.096, -0.066, -0.042
2224, -1.809,  4.314, -1.615,  -0.022, -0.162,  0.957,  0.096, -0.066, -0.042
2225, -2.879,  4.254, -1.241,  -0.025, -0.166,  0.973,  0.096, -0.066, -0.042
2226, -3.978,  3.372, -0.508,  -0.002, -0.154,  0.931,  0.098, -0.103, -0.044
2227, -3.978,  3.372, -0.508,  -0.002, -0.154,  0.931,  0.098, -0.103, -0.044
2228, -4.583,  1.338,  1.062,  -0.030, -0.178,  1.012,  0.097, -0.084, -0.052
2229, -4.912,  1.196,  2.923,  -0.007, -0.170,  0.984,  0.097, -0.084, -0.052
2230, -4.912,  1.196,  2.923,  -0.007, -0.164,  0.980,  0.097, -0.084, -0.052
2231, -6.303,  1.600,  4.202,  -0.034, -0.167,  1.018,  0.099, -0.075, -0.030
2232, -8.456,  1.398,  5.047,  -0.034, -0.167,  1.018,  0.099, -0.075, -0.030
2233, -8.456,  1.398,  5.047,  -0.014, -0.159,  0.962,  0.099, -0.075, -0.030
2234,-11.597,  1.809,  5.600,  -0.021, -0.144,  0.959,  0.097, -0.076, -0.026
2235,-12.083,  2.011,  6.146,  -0.021, -0.144,  0.959,  0.097, -0.076, -0.026
2236,-12.703,  0.935,  5.832,  -0.029, -0.121,  0.976,  0.092, -0.069, -0.052
2237,-12.703,  0.935,  5.832,  -0.013, -0.113,  0.950,  0.092, -0.069, -0.052
2238,-10.580,  0.800,  4.419,  -0.037, -0.149,  1.010,  0.092, -0.069, -0.052
2239, -7.851,  1.122,  2.400,  -0.004, -0.150,  0.930,  0.094, -0.084, -0.034
2240, -7.851,  1.122,  2.400,  -0.004, -0.150,  0.930,  0.094, -0.084, -0.034
2241, -7.155,  2.408,  2.953,  -0.042, -0.164,  0.988,  0.094, -0.084, -0.034
2242, -7.021,  2.280,  4.277,  -0.018, -0.146,  0.928,  0.095, -0.079, -0.034
2243, -6.348,  2.520,  4.396,  -0.039, -0.143,  0.971,  0.095, -0.079, -0.034
2244, -6.348,  2.520,  4.396,  -0.039, -0.143,  0.971,  0.095, -0.079, -0.034
2245, -6.348,  2.520,  4.658,  -0.046, -0.117,  1.001,  0.096, -0.073, -0.040
2246, -8.411,  2.228,  4.658,  -0.046, -0.117,  1.001,  0.096, -0.073, -0.040
2247, -9.989,  0.658,  4.120,  -0.038, -0.103,  1.006,  0.096, -0.073, -0.040
2248, -9.989,  0.658,  4.120,  -0.054, -0.124,  1.057,  0.093, -0.075, -0.029
2249, -8.643, -0.150,  2.004,  -0.054, -0.124,  1.057,  0.093, -0.075, -0.029
2250, -8.643, -0.150,  2.004,  -0.045, -0.134,  1.038,  0.093, -0.075, -0.029
2251, -9.877,  1.107,  0.733,  -0.025, -0.136,  0.980,  0.093, -0.081, -0.030
2252,-10.191,  3.664,  0.845,  -0.025, -0.136,  0.980,  0.093, -0.081, -0.030
2253, -9.279,  5.436,  0.591,  -0.049, -0.143,  0.993,  0.091, -0.080, -0.048
2254, -9.279,  5.436,  0.591,  -0.079, -0.148,  1.027,  0.091, -0.080, -0.048
2255,-10.438,  7.118,  1.600,  -0.079, -0.148,  1.027,  0.091, -0.080, -0.048
2256,-11.327,  6.647,  1.211,  -0.058, -0.130,  0.972,  0.092, -0.068, -0.049
2257,-11.327,  6.647,  1.211,  -0.071, -0.141,  1.007,  0.092, -0.068, -0.049
2258, -9.114,  5.286, -0.269,  -0.056, -0.144,  0.987,  0.092, -0.068, -0.049
2259, -9.114,  5.286, -0.269,  -0.056, -0.144,  0.987,  0.092, -0.068, -0.049
2260, -7.402,  4.666, -0.920,  -0.054, -0.148,  0.995,  0.094, -0.091, -0.034
2261, -6.901,  4.546, -1.660,  -0.054, -0.148,  0.995,  0.094, -0.091, -0.034
2262, -6.901,  4.546, -1.660,  -0.042, -0.150,  0.964,  0.094, -0.091, -0.034
2263, -6.901,  4.546, -1.660,  -0.042, -0.150,  0.964,  0.094, -0.069, -0.051
2264, -8.666,  6.131, -2.699,  -0.039, -0.146,  0.947,  0.094, -0.069, -0.051
2265, -8.628,  7.679, -3.312,  -0.054, -0.168,  0.976,  0.094, -0.069, -0.051
2266, -8.628,  7.679, -3.312,  -0.054, -0.168,  0.976,  0.095, -0.065, -0.041
2267, -6.161,  9.413, -4.396,  -0.036, -0.169,  0.919,  0.095, -0.065, -0.041
2268, -6.161,  9.413, -4.396,  -0.036, -0.169,  0.919,  0.095, -0.065, -0.041
2269, -5.510, 10.587, -4.636,  -0.045, -0.184,  0.929,  0.095, -0.067, -0.044
2270, -5.510, 10.587, -4.636,  -0.071, -0.191,  0.960,  0.095, -0.067, -0.044
2271, -4.845,  9.952, -4.456,  -0.071, -0.191,  0.960,  0.095, -0.067, -0.044
2272, -4.733,  8.008, -4.568,  -0.049, -0.178,  0.906,  0.095, -0.067, -0.044
2273, -4.733,  8.008, -4.935,  -0.054, -0.177,  0.918,  0.097, -0.065, -0.044
2274, -3.731,  6.124, -4.935,  -0.048, -0.181,  0.937,  0.097, -0.065, -0.044
2275, -2.804,  4.710, -5.054,  -0.048, -0.181,  0.937,  0.100, -0.051, -0.041
2276, -0.890,  4.710, -5.383,  -0.016, -0.170,  0.892,  0.100, -0.051, -0.041
2277, -1.383,  5.331, -5.383,  -0.038, -0.188,  0.947,  0.100, -0.051, -0.041
2278,  1.690,  5.256, -4.770,  -0.020, -0.192,  0.932,  0.099, -0.057, -0.028
2279,  2.437,  5.114, -3.851,  -0.024, -0.208,  0.964,  0.099, -0.057, -0.028
2280,  4.202,  6.856, -1.735,  -0.024, -0.208,  0.964,  0.098, -0.068, -0.035
2281,  4.202,  6.856, -1.735,   0.005, -0.188,  0.932,  0.098, -0.068, -0.035
2282,  6.654,  8.561,  0.411,  -0.027, -0.183,  0.982,  0.098, -0.068, -0.035
2283,  6.654,  8.561,  0.411,  -0.027, -0.183,  0.982,  0.099, -0.082, -0.026
2284,  8.471,  3.649,  2.834,  -0.023, -0.168,  0.985,  0.099, -0.082, -0.026
2285,  8.471,  3.649,  2.834,  -0.037, -0.149,  0.984,  0.099, -0.082, -0.026
2286,  9.069,  2.123,  3.297,  -0.039, -0.137,  0.988,  0.097, -0.066, -0.047
2287,  6.176,  0.822,  3.178,  -0.039, -0.137,  0.988,  0.097, -0.066, -0.047
2288,  2.617,  2.894,  2.737,  -0.048, -0.126,  1.012,  0.097, -0.066, -0.047
2289,  2.617,  2.894,  2.737,  -0.016, -0.121,  0.938,  0.102, -0.070, -0.036
2290,  2.026,  5.069,  2.826,  -0.016, -0.121,  0.938,  0.102, -0.070, -0.036
2291,  1.465,  5.787,  2.879,  -0.065, -0.127,  1.010,  0.102, -0.070, -0.065
2292,  0.434,  5.922,  3.163,  -0.066, -0.112,  1.001,  0.097, -0.063, -0.065
2293,  0.434,  5.922,  3.163,  -0.054, -0.116,  0.993,  0.097, -0.063, -0.065
2294, -0.329,  6.303,  2.662,  -0.054, -0.116,  0.993,  0.102, -0.069, -0.050
2295, -0.329,  6.303,  2.662,  -0.056, -0.130,  1.002,  0.102, -0.069, -0.050
2296, -2.692,  4.127,  2.991,  -0.056, -0.130,  1.002,  0.102, -0.069, -0.050
2297, -4.793,  1.256,  4.538,  -0.057, -0.125,  1.003,  0.102, -0.078, -0.065
2298, -4.793,  1.256,  4.538,  -0.056, -0.122,  1.012,  0.102, -0.078, -0.065
2299, -4.882, -0.067,  4.770,  -0.054, -0.092,  0.982,  0.102, -0.078, -0.065
2300, -4.882, -0.067,  4.770,  -0.054, -0.092,  0.982,  0.097, -0.071, -0.045
2301, -5.032,  1.540,  3.708,  -0.086, -0.108,  1.035,  0.097, -0.071, -0.045
2302, -5.353,  3.566,  1.735,  -0.051, -0.093,  0.974,  0.097, -0.071, -0.045
2303, -5.353,  3.566,  1.735,  -0.051, -0.093,  0.974,  0.099, -0.065, -0.047
2304, -7.036,  5.062, -0.247,  -0.058, -0.103,  0.977,  0.099, -0.065, -0.047
2305, -7.006,  4.509, -1.413,  -0.063, -0.124,  0.994,  0.099, -0.065, -0.047
2306, -6.684,  4.763, -2.594,  -0.063, -0.124,  0.963,  0.099, -0.078, -0.029
2307, -6.684,  4.763, -2.594,  -0.054, -0.118,  0.964,  0.099, -0.078, -0.029
2308, -3.851,  4.748, -2.064,  -0.057, -0.131,  0.980,  0.099, -0.078, -0.029
2309, -3.851,  4.748, -2.064,  -0.080, -0.147,  1.031,  0.101, -0.070, -0.039
2310,  0.561,  4.695, -3.529,  -0.058, -0.144,  0.965,  0.101, -0.070, -0.039
2311,  3.148,  4.030, -5.391,  -0.058, -0.144,  0.965,  0.101, -0.088, -0.054
2312,  1.107,  4.546, -3.604,  -0.085, -0.156,  1.009,  0.101, -0.088, -0.054
2313,  1.107,  4.546, -3.604,  -0.070, -0.118,  0.965,  0.101, -0.088, -0.054
2314, -2.363,  6.161, -2.617,  -0.070, -0.118,  0.965,  0.102, -0.086, -0.068
2315, -2.363,  6.161, -2.617,  -0.044, -0.093,  0.907,  0.102, -0.086, -0.068
2316, -2.243,  6.796, -2.729,  -0.044, -0.093,  0.907,  0.102, -0.086, -0.068
2317, -0.269,  6.505, -3.028,  -0.081, -0.106,  0.940,  0.103, -0.086, -0.039
2318,  1.832,  5.892, -3.439,  -0.113, -0.117,  0.986,  0.103, -0.086, -0.039
2319,  1.832,  5.892, -3.439,  -0.102, -0.118,  0.934,  0.103, -0.086, -0.039
2320,  3.402,  5.174, -4.636,  -0.102, -0.118,  0.934,  0.102, -0.068, -0.044
2321,  3.402,  5.174, -4.636,  -0.101, -0.123,  0.929,  0.102, -0.068, -0.044
2322,  4.598,  5.525, -4.366,  -0.103, -0.119,  0.911,  0.102, -0.068, -0.044
2323,  4.583,  5.443, -3.574,  -0.103, -0.119,  0.911,  0.104, -0.097, -0.027
2324,  4.583,  5.443, -3.574,  -0.118, -0.115,  0.942,  0.104, -0.097, -0.027
2325,  4.680,  4.710, -3.701,  -0.119, -0.102,  0.944,  0.104, -0.097, -0.027
2326,  4.748,  5.421, -5.458,  -0.112, -0.092,  0.917,  0.105, -0.088, -0.047
2327,  4.748,  5.421, -5.458,  -0.112, -0.092,  0.917,  0.105, -0.088, -0.047
2328,  7.073,  5.720, -6.856,  -0.106, -0.095,  0.880,  0.102, -0.077, -0.070
2329,  7.073,  5.720, -6.856,  -0.114, -0.094,  0.877,  0.102, -0.077, -0.070
2330,  8.823,  4.239, -8.830,  -0.114, -0.094,  0.877,  0.102, -0.077, -0.070
2331,  8.359,  1.054, -9.952,  -0.105, -0.087,  0.865,  0.101, -0.093, -0.052
2332,  7.350, -3.073,-10.378,  -0.100, -0.076,  0.860,  0.101, -0.093, -0.052
2333,  7.350, -3.073,-10.378,  -0.104, -0.075,  0.907,  0.101, -0.093, -0.052
2334,  7.492, -5.600,-11.387,  -0.104, -0.075,  0.907,  0.103, -0.093, -0.053
2335,  7.492, -5.600,-11.387,  -0.082, -0.071,  0.890,  0.103, -0.093, -0.053
2336,  6.221, -5.974,-12.097,  -0.082, -0.071,  0.890,  0.103, -0.093, -0.053
2337,  6.894, -7.507,-12.853,  -0.061, -0.086,  0.906,  0.101, -0.096, -0.047
2338,  6.894, -7.507,-12.853,  -0.062, -0.099,  0.966,  0.101, -0.096, -0.047
2339,  7.993, -9.496,-13.324,  -0.062, -0.099,  0.966,  0.101, -0.096, -0.047
2340,  7.993, -9.496,-13.324,  -0.030, -0.081,  0.987,  0.101, -0.096, -0.047
2341,  8.995, -8.060,-12.008,  -0.066, -0.090,  1.013,  0.102, -0.083, -0.030
2342,  8.942, -7.267,-12.763,  -0.027, -0.068,  0.945,  0.102, -0.083, -0.030
2343,  8.942, -7.267,-12.763,  -0.027, -0.068,  0.945,  0.098, -0.108, -0.044
2344,  8.135, -7.701,-13.526,  -0.006, -0.064,  0.916,  0.098, -0.108, -0.044
