Packet number, Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Acceleromter Y (g),Accelerometer Z (g), Magnetometer X (G), Magnetometer Y (G), Magnetometer Z (G)
23,-23.821, 11.522,-49.855,  -0.080,  0.153, -1.110,  0.040, -0.182, -0.228
24,-45.736, 37.601,-58.551,  -0.189,  0.123, -1.066,  0.024, -0.174, -0.230
25,-32.210, 43.971,-96.660,  -0.001,  0.219, -1.138,  0.014, -0.164, -0.222
26, 12.471, 30.475,-75.022,   0.034,  0.297, -0.813,  0.006, -0.136, -0.213
27, -3.656,  4.127,-57.011,  -0.022,  0.175, -0.904,  0.007, -0.140, -0.208
28, 12.262,  4.568,-47.837,  -0.042,  0.250, -1.049,  0.005, -0.132, -0.201
29, 17.010, 39.328,-10.774,  -0.017,  0.222, -1.021,  0.003, -0.112, -0.209
30, 75.613, 34.655,  4.628,   0.042,  0.159, -1.077, -0.016, -0.094, -0.212
31,-14.752, 11.297,-12.785,   0.068,  0.100, -0.828, -0.024, -0.095, -0.218
32, 31.081,-12.509, -8.172,   0.074,  0.106, -1.038, -0.013, -0.080, -0.214
33, 23.387,  1.129,  9.204,   0.029,  0.007, -1.026, -0.013, -0.061, -0.213
34, 10.535,  8.815, 18.214,   0.079, -0.018, -0.858, -0.017, -0.055, -0.210
35,-80.077, 10.490,-49.339,   0.045,  0.004, -0.869, -0.018, -0.071, -0.216
36,-38.521,-22.872,  1.443,   0.046,  0.052, -0.955, -0.015, -0.090, -0.217
37, -8.703,  8.165, -2.520,   0.011,  0.176, -1.004,  0.002, -0.100, -0.205
38,  5.772,-36.173, 25.758,   0.042,  0.194, -1.096,  0.014, -0.099, -0.202
39, 20.322,-39.059, 14.909,  -0.130,  0.082, -0.848,  0.029, -0.102, -0.194
40, 20.793,-19.627,  5.249,  -0.158,  0.120, -1.047,  0.060, -0.095, -0.165
41, -1.966,  3.312,  0.366,  -0.232,  0.042, -1.053,  0.065, -0.088, -0.161
42, -2.251, -7.768, -4.322,  -0.219, -0.027, -1.001,  0.063, -0.096, -0.162
43, -4.897,  5.443,-11.993,  -0.203,  0.118, -1.002,  0.064, -0.094, -0.160
44,-88.361, 49.003, -3.671,  -0.151,  0.040, -1.244,  0.053, -0.108, -0.172
45, 14.969,  0.389,-25.578,  -0.132,  0.223, -0.861,  0.038, -0.116, -0.183
46,-48.255, 14.116,-14.333,  -0.138,  0.188, -1.007,  0.043, -0.118, -0.182
47,-31.829, 19.178,-13.107,  -0.155,  0.163, -1.097,  0.030, -0.133, -0.186
48,  6.998, -1.077, -1.862,  -0.095,  0.263, -0.956,  0.029, -0.135, -0.189
49, -7.649, -6.146,-17.757,  -0.065,  0.233, -0.948,  0.032, -0.123, -0.186
50, 10.400,-14.385, 12.509,  -0.112,  0.211, -1.051,  0.034, -0.132, -0.184
51, 16.038,-18.423, -6.983,  -0.108,  0.273, -1.025,  0.044, -0.135, -0.181
52, 28.666,-14.827, -0.553,  -0.171,  0.196, -1.092,  0.052, -0.120, -0.170
53,-12.598,  3.267,  5.234,  -0.227,  0.097, -0.896,  0.055, -0.117, -0.167
54,-10.363, -2.086,-13.473,  -0.203,  0.195, -1.130,  0.053, -0.113, -0.163
55, -3.596,  7.888,-12.703,  -0.234,  0.120, -1.019,  0.059, -0.112, -0.168
56, 16.613,  3.656,-13.698,  -0.198,  0.136, -1.084,  0.047, -0.105, -0.171
57,-14.116, 10.752, -2.550,  -0.175,  0.104, -0.925,  0.044, -0.100, -0.175
58,-28.158, 14.430, -8.120,  -0.175,  0.161, -1.029,  0.044, -0.105, -0.174
59,-20.763, 16.464, -5.757,  -0.162,  0.143, -1.006,  0.039, -0.113, -0.175
60, 23.649,-13.585,  4.748,  -0.187,  0.064, -0.996,  0.048, -0.106, -0.172
61,  9.496, -0.710,-16.449,  -0.197,  0.142, -1.045,  0.057, -0.083, -0.157
62,-13.279,  2.221,-18.677,  -0.179,  0.027, -1.039,  0.058, -0.081, -0.160
63,-11.724,  0.456,-13.182,  -0.218,  0.087, -1.046,  0.059, -0.078, -0.159
64,-15.058,  7.447, -1.465,  -0.269,  0.081, -1.087,  0.058, -0.078, -0.157
65,-11.679,  6.281,-12.531,  -0.216,  0.079, -1.013,  0.058, -0.079, -0.158
66, -3.776, -0.770,-10.243,  -0.239,  0.144, -0.998,  0.055, -0.080, -0.155
67,-27.986,  5.361,  0.366,  -0.253,  0.077, -1.079,  0.057, -0.086, -0.160
68,-13.309, 11.679, -7.073,  -0.223,  0.118, -1.050,  0.054, -0.089, -0.161
69,  3.424,  9.832, -7.537,  -0.210,  0.215, -1.064,  0.053, -0.086, -0.164
70,-17.309, 18.789, 24.733,  -0.207,  0.088, -1.006,  0.046, -0.102, -0.174
71,-17.855, -4.748,-13.466,  -0.106,  0.240, -0.997,  0.040, -0.116, -0.174
72,-12.015,  1.757,-13.114,  -0.137,  0.221, -1.055,  0.038, -0.120, -0.180
73,-27.477,  4.703,  6.946,  -0.165,  0.301, -1.051,  0.029, -0.130, -0.177
74,  6.236,  4.680,  8.082,  -0.079,  0.323, -0.992,  0.033, -0.139, -0.183
75,  2.998,  3.895, 16.785,  -0.091,  0.265, -0.989,  0.033, -0.135, -0.184
76, -1.458,  5.488, 20.935,  -0.109,  0.193, -1.008,  0.031, -0.139, -0.187
77,  5.264,  0.613, -1.907,  -0.066,  0.260, -0.966,  0.026, -0.145, -0.188
78,  4.105,  0.015, -1.877,  -0.097,  0.267, -1.010,  0.029, -0.139, -0.185
79, 16.045, -1.129,-10.804,  -0.107,  0.244, -1.023,  0.033, -0.134, -0.184
80, 12.240, -8.703, -7.589,  -0.099,  0.124, -0.971,  0.037, -0.120, -0.181
81, -6.924,-11.073, -4.008,  -0.123,  0.162, -0.939,  0.043, -0.115, -0.180
82,-15.133,  0.359,  0.501,  -0.182,  0.153, -1.052,  0.049, -0.115, -0.176
83,  0.568,  5.376, -1.196,  -0.115,  0.185, -1.002,  0.049, -0.118, -0.169
84,  9.047, -1.136, -1.234,  -0.136,  0.149, -0.989,  0.048, -0.113, -0.177
85,-12.097,  1.436, -0.172,  -0.151,  0.097, -1.041,  0.042, -0.117, -0.172
86, -7.469, -1.413, -5.309,  -0.202,  0.133, -1.027,  0.050, -0.115, -0.174
87, -2.886, -0.187,-31.904,  -0.293,  0.010, -0.933,  0.052, -0.111, -0.171
88, 33.743,-32.913,-86.223,  -0.185,  0.239, -1.093,  0.060, -0.067, -0.158
89,-18.714,  6.557, -3.671,  -0.246,  0.072, -0.956,  0.062, -0.066, -0.157
90,-15.193,  6.236, 20.404,  -0.293,  0.036, -1.081,  0.060, -0.072, -0.156
91, -7.417, -0.621,-13.025,  -0.283,  0.039, -0.973,  0.064, -0.074, -0.159
92, -9.735,  3.978, -7.574,  -0.273,  0.145, -1.069,  0.057, -0.070, -0.156
93, -4.546,  0.710,  5.249,  -0.284,  0.025, -1.028,  0.064, -0.074, -0.156
94,  8.456,  2.490,-15.679,  -0.310,  0.062, -1.027,  0.063, -0.071, -0.158
95, -3.925,  7.537,  7.574,  -0.271,  0.028, -1.054,  0.058, -0.072, -0.158
96, -3.761,  8.090,  0.703,  -0.236,  0.018, -0.945,  0.062, -0.071, -0.158
97, -3.619,  1.009, -0.957,  -0.297,  0.029, -1.011,  0.061, -0.076, -0.158
98, -3.394, 11.021, -4.800,  -0.218, -0.017, -1.017,  0.059, -0.072, -0.164
99, -7.424,  7.634,  0.680,  -0.239,  0.024, -1.022,  0.056, -0.071, -0.169
100, -5.413,  9.436, 12.912,  -0.208,  0.052, -0.978,  0.055, -0.076, -0.172
101, -2.991,  0.725,  7.051,  -0.191, -0.017, -1.020,  0.053, -0.085, -0.171
102,-22.909,  6.004, 10.565,  -0.162,  0.013, -0.879,  0.047, -0.089, -0.174
103, -2.781,-13.159,-10.737,  -0.273,  0.024, -1.022,  0.061, -0.090, -0.166
104,  0.621, -3.387,-12.539,  -0.212,  0.069, -0.984,  0.060, -0.088, -0.159
105,  0.269,  0.508, -1.077,  -0.246,  0.044, -1.009,  0.063, -0.084, -0.162
106,  0.351, -3.566,-12.905,  -0.249,  0.102, -1.074,  0.060, -0.078, -0.161
107, -8.053, 16.412, -5.645,  -0.136,  0.052, -1.044,  0.053, -0.077, -0.162
108, -7.372,  5.675,  3.851,  -0.136,  0.057, -1.019,  0.054, -0.077, -0.164
109, -6.400,  6.841, -1.353,  -0.069,  0.047, -0.990,  0.051, -0.087, -0.162
110, -2.221,  0.927, -2.744,  -0.110,  0.066, -1.025,  0.046, -0.083, -0.161
111, -9.144,-16.770, -6.580,  -0.275,  0.192, -1.050,  0.052, -0.086, -0.151
112, -9.720, 20.883,  3.260,  -0.261,  0.170, -1.092,  0.058, -0.086, -0.145
113,  2.602,  6.348, 13.466,  -0.200,  0.119, -0.937,  0.058, -0.094, -0.151
114,  1.660,  1.039, 12.187,  -0.223,  0.045, -0.955,  0.061, -0.098, -0.152
115,  0.935, -8.912, 13.383,  -0.227,  0.068, -1.059,  0.067, -0.105, -0.158
116, -0.965,-11.268,  6.550,  -0.159,  0.078, -0.957,  0.064, -0.112, -0.152
117, -1.675, -3.394, 13.899,  -0.247,  0.047, -1.035,  0.080, -0.117, -0.154
118, -0.845, -6.064,  5.159,  -0.357,  0.058, -1.017,  0.081, -0.123, -0.157
119, -6.901,  1.256, -4.845,  -0.417,  0.046, -0.993,  0.083, -0.125, -0.156
120, -4.486,  5.712,-11.671,  -0.408,  0.062, -0.943,  0.078, -0.123, -0.155
121, -5.705,  9.062,-15.582,  -0.337,  0.047, -0.978,  0.080, -0.118, -0.154
122, -5.137,  9.391,-17.152,  -0.330,  0.061, -1.009,  0.077, -0.112, -0.156
123, -6.034, 10.385,-18.931,  -0.316,  0.029, -0.970,  0.070, -0.106, -0.155
124, -9.368,  9.069,-26.610,  -0.190,  0.051, -1.000,  0.063, -0.097, -0.152
125,-11.634,  4.352,-23.260,  -0.081,  0.035, -1.041,  0.057, -0.092, -0.155
126, -6.243,  4.748,-15.567,  -0.135,  0.100, -1.024,  0.051, -0.091, -0.158
127, -3.664, 16.972, -8.449,  -0.165,  0.192, -1.008,  0.054, -0.084, -0.164
128, -4.523,  7.073,-14.580,  -0.256,  0.015, -0.949,  0.046, -0.081, -0.166
129, -4.890,  5.608,-18.655,  -0.175,  0.042, -1.016,  0.053, -0.073, -0.172
130, -3.193,-11.641, -9.668,  -0.160,  0.033, -1.116,  0.051, -0.069, -0.175
131, -0.179, -9.473, -5.473,  -0.201,  0.046, -1.018,  0.055, -0.065, -0.173
132, -6.886, -3.028,-14.789,  -0.251,  0.011, -1.035,  0.062, -0.061, -0.170
133,-12.486,  5.421,-17.294,  -0.223,  0.013, -1.092,  0.059, -0.061, -0.170
134, -2.923,  3.993,-17.817,  -0.174,  0.037, -1.056,  0.060, -0.058, -0.175
135, -8.576,  0.314, -1.151,  -0.201, -0.002, -0.984,  0.059, -0.054, -0.175
136, -7.469,  2.991,  0.710,  -0.207, -0.001, -1.010,  0.057, -0.056, -0.177
137, -2.094,  2.968,  4.606,  -0.178,  0.040, -1.034,  0.060, -0.059, -0.177
138, -4.090,  0.336,  2.430,  -0.217, -0.006, -0.982,  0.064, -0.060, -0.170
139, -9.869,  0.082, -8.008,  -0.172,  0.040, -1.068,  0.060, -0.062, -0.174
140, -6.378, -0.381, -0.022,  -0.183,  0.072, -0.974,  0.060, -0.070, -0.170
141, -6.258, -4.897,  3.454,  -0.214,  0.057, -0.972,  0.069, -0.069, -0.169
142, -7.514, -7.499,  5.226,  -0.232,  0.035, -1.009,  0.074, -0.076, -0.163
143,-12.367, -6.550, 13.234,  -0.342,  0.041, -1.010,  0.081, -0.079, -0.158
144,-10.617,  2.602, 11.656,  -0.375,  0.085, -1.043,  0.083, -0.086, -0.155
145, -3.200,  2.467,  6.512,  -0.366,  0.068, -0.988,  0.084, -0.096, -0.149
146, -3.993,  3.305,  4.292,  -0.385,  0.062, -0.971,  0.085, -0.095, -0.148
147, -2.378,  1.525,  0.994,  -0.325,  0.075, -1.026,  0.084, -0.097, -0.149
148, -6.168, -0.322,  0.045,  -0.353,  0.088, -1.003,  0.085, -0.102, -0.144
149, -2.654,  4.770, -7.544,  -0.453,  0.065, -0.956,  0.079, -0.103, -0.141
150, -9.795, 11.088,-19.470,  -0.388,  0.046, -0.965,  0.083, -0.097, -0.144
151, -5.256, 14.520,-19.215,  -0.294,  0.102, -1.041,  0.073, -0.092, -0.149
152, -8.060, 13.496,-19.858,  -0.245,  0.118, -1.019,  0.069, -0.089, -0.152
153, -7.552,  3.484, -8.053,  -0.218,  0.120, -1.063,  0.069, -0.084, -0.158
154, -9.705, 20.172, -0.045,  -0.048, -0.195, -0.894,  0.066, -0.085, -0.159
155, -3.776,  3.551, -4.553,  -0.311,  0.080, -0.931,  0.064, -0.082, -0.156
156, -9.578, -1.914, -1.839,  -0.312, -0.002, -0.978,  0.072, -0.084, -0.153
157, -8.531,  3.484, -3.110,  -0.265,  0.109, -1.004,  0.071, -0.090, -0.154
158, -3.155,  5.839, -1.436,  -0.308,  0.046, -0.986,  0.071, -0.087, -0.155
159, -3.529, -9.234, -3.529,  -0.341,  0.044, -0.977,  0.067, -0.087, -0.146
160, -2.654, 11.081,  1.196,  -0.216,  0.113, -1.151,  0.076, -0.087, -0.148
161, -7.282, 14.370, 20.614,  -0.227,  0.122, -0.911,  0.071, -0.092, -0.152
162, -6.034, -7.701,-10.146,  -0.340,  0.044, -1.101,  0.070, -0.099, -0.154
163, -5.488, 14.692,-11.125,  -0.283,  0.143, -1.042,  0.065, -0.094, -0.154
164, -3.499, 14.281,  2.684,  -0.226,  0.096, -1.002,  0.054, -0.095, -0.160
165,  5.166, 28.995, 10.871,  -0.191,  0.067, -1.012,  0.051, -0.099, -0.171
166,  7.447, 17.294,-16.546,  -0.144,  0.000, -0.965,  0.042, -0.095, -0.178
167,-14.789, -0.292,-20.569,  -0.086,  0.076, -0.978,  0.036, -0.092, -0.182
168, -9.376, -8.195, -3.394,  -0.108,  0.055, -1.036,  0.037, -0.091, -0.179
169, -7.828, -1.054, -4.523,  -0.109,  0.103, -0.988,  0.031, -0.096, -0.174
170, -2.094,-13.563,  6.198,  -0.099,  0.130, -1.004,  0.039, -0.095, -0.174
171, -9.256,-12.793, -8.000,  -0.165,  0.124, -1.022,  0.050, -0.104, -0.164
172,-11.597, -4.247, -0.172,  -0.159,  0.143, -0.995,  0.052, -0.099, -0.166
173, -6.452, -7.746, -0.845,  -0.231,  0.207, -1.119,  0.060, -0.100, -0.160
174, -5.241,  1.869, -4.217,  -0.260,  0.218, -1.178,  0.065, -0.100, -0.161
175, -2.161, -1.765,-10.946,  -0.279,  0.067, -1.296,  0.056, -0.102, -0.164
176, 31.963,  1.951,-13.623,  -0.184,  0.228, -1.140,  0.058, -0.095, -0.164
177, 27.664,  8.210, 10.625,  -0.189, -0.044, -1.039,  0.061, -0.088, -0.168
178, 16.307, 12.875, -2.751,  -0.190, -0.062, -0.990,  0.060, -0.085, -0.169
179, 11.739,  8.808, -3.492,  -0.190, -0.147, -0.912,  0.052, -0.084, -0.175
180, -3.275,  0.359,-17.787,  -0.118, -0.064, -1.118,  0.062, -0.089, -0.172
181,-12.157,  0.673,-26.625,  -0.120, -0.011, -0.986,  0.059, -0.091, -0.174
182, -5.705, -9.182,-24.980,  -0.153,  0.007, -0.932,  0.059, -0.096, -0.179
183, -1.264, -5.166,-14.124,  -0.138, -0.047, -0.833,  0.054, -0.089, -0.176
184, -5.750,  0.120, -4.830,  -0.184, -0.121, -0.904,  0.060, -0.086, -0.176
185, -4.135, -4.621, -9.249,  -0.186, -0.075, -1.127,  0.068, -0.084, -0.168
186, -2.340,  0.277, -5.989,  -0.188, -0.094, -0.986,  0.068, -0.083, -0.172
187, -5.555,  2.804, -2.280,  -0.219, -0.126, -0.761,  0.063, -0.085, -0.173
188,-24.509, -0.763, 10.236,  -0.152, -0.119, -0.773,  0.065, -0.088, -0.171
189,-28.404, -6.198,  9.608,  -0.192,  0.080, -0.860,  0.071, -0.095, -0.164
190,-21.197, -7.649,  9.159,  -0.271,  0.048, -1.073,  0.074, -0.101, -0.157
191,-17.578,  0.860,  6.116,  -0.366, -0.084, -0.987,  0.076, -0.106, -0.158
192,-32.786,  2.737,  8.576,  -0.322,  0.038, -1.054,  0.073, -0.106, -0.160
193,-23.612, -5.114, 10.961,  -0.351,  0.005, -1.024,  0.074, -0.117, -0.160
194,-25.414,  2.056, 10.752,  -0.348,  0.138, -1.194,  0.079, -0.119, -0.156
195,-18.094,  3.275,  1.540,  -0.322,  0.261, -1.008,  0.078, -0.123, -0.153
196,-12.531,  5.660,  2.094,  -0.282,  0.282, -1.072,  0.079, -0.128, -0.151
197, -6.729, 11.268, -8.703,  -0.316,  0.312, -1.031,  0.083, -0.124, -0.153
198, -4.202,  3.267, -3.985,  -0.288,  0.243, -1.034,  0.083, -0.125, -0.154
199, -0.583,  3.596, -3.888,  -0.327,  0.251, -0.993,  0.081, -0.125, -0.154
200, -2.467,  2.041, -1.308,  -0.319,  0.257, -0.956,  0.078, -0.128, -0.152
201, -2.908, -0.105,  0.067,  -0.325,  0.251, -0.946,  0.083, -0.125, -0.151
202, -4.636, -4.897,  0.179,  -0.314,  0.229, -1.006,  0.082, -0.126, -0.142
203, -3.252,  1.383,  1.323,  -0.362,  0.206, -0.960,  0.086, -0.127, -0.148
204, -6.213,  2.295, -0.703,  -0.346,  0.210, -0.995,  0.088, -0.128, -0.148
205, -4.486,  2.370, -2.011,  -0.325,  0.215, -1.009,  0.086, -0.129, -0.140
206, -3.880,  1.735, -4.165,  -0.350,  0.231, -0.957,  0.088, -0.128, -0.146
207, -6.041,  3.402, -4.636,  -0.386,  0.216, -0.917,  0.084, -0.129, -0.147
208, -4.651,  6.385, -7.671,  -0.370,  0.229, -1.024,  0.084, -0.127, -0.148
209, -2.026,  9.122, -9.039,  -0.376,  0.195, -0.896,  0.076, -0.128, -0.145
210, -6.153,  1.824, -7.380,  -0.243,  0.237, -1.023,  0.084, -0.123, -0.151
211, -4.935, -0.979,  0.247,  -0.282,  0.222, -0.980,  0.084, -0.122, -0.149
212, -5.047, -0.770,  2.654,  -0.368,  0.191, -0.958,  0.085, -0.128, -0.147
213, -7.925,  2.497, -2.722,  -0.368,  0.206, -0.956,  0.086, -0.127, -0.147
214,-10.311,  2.864, -5.032,  -0.302,  0.253, -0.994,  0.088, -0.133, -0.146
215,-19.671, 21.182,  8.247,  -0.431,  0.265, -1.268,  0.082, -0.137, -0.148
216,-45.040, 28.240, -9.002,  -0.324,  0.406, -1.222,  0.074, -0.149, -0.155
217, 17.974, 31.171,-26.827,  -0.303,  0.227, -0.981,  0.069, -0.146, -0.161
218, 33.077, 38.610, -5.809,  -0.161,  0.268, -0.794,  0.064, -0.140, -0.164
219,  8.060, 14.385, -2.983,  -0.134,  0.153, -1.126,  0.058, -0.138, -0.171
220,  4.860, 19.671,-20.225,  -0.187,  0.125, -0.862,  0.057, -0.139, -0.176
221,  3.290,  8.920,-35.627,  -0.125,  0.192, -0.891,  0.057, -0.132, -0.174
222,  4.628,  2.303,-23.500,  -0.095,  0.165, -0.905,  0.056, -0.125, -0.176
223, -1.421,  2.191, -9.697,  -0.165,  0.021, -0.862,  0.055, -0.121, -0.179
224, -7.163,  2.953,  5.540,  -0.153,  0.045, -0.783,  0.057, -0.119, -0.176
225,-12.150,  0.000,  2.677,  -0.175,  0.172, -0.864,  0.062, -0.123, -0.173
226, -8.426, -5.735,  1.892,  -0.086,  0.292, -0.988,  0.059, -0.126, -0.165
227,-17.070, -5.817, 12.569,  -0.097,  0.346, -0.982,  0.064, -0.120, -0.165
228,  4.695,-13.189, -1.720,  -0.297,  0.114, -1.160,  0.073, -0.126, -0.159
229,  7.073, 17.952,-10.011,  -0.206,  0.162, -0.999,  0.071, -0.108, -0.162
230,  6.004, -5.383, -1.129,  -0.378, -0.023, -1.164,  0.072, -0.097, -0.160
231, 13.720,  6.819,-12.531,  -0.346,  0.048, -1.271,  0.066, -0.085, -0.155
232, -5.944, 26.131,-13.518,  -0.262,  0.149, -0.995,  0.063, -0.073, -0.159
233,-10.789,-12.950, 15.941,  -0.323,  0.075, -1.259,  0.055, -0.073, -0.162
234,-13.937, -0.434, 15.335,  -0.208,  0.172, -0.918,  0.054, -0.093, -0.166
235,-18.483,  7.604, -0.060,  -0.221,  0.185, -1.131,  0.055, -0.101, -0.164
236,-23.133,  1.944, -5.937,  -0.222,  0.178, -0.985,  0.057, -0.108, -0.164
237,-15.455, -6.924, -7.881,  -0.253,  0.214, -1.009,  0.054, -0.111, -0.165
238, -6.572,  1.518, -2.579,  -0.215,  0.229, -1.047,  0.054, -0.117, -0.160
239, -2.108, -3.484, -4.314,  -0.248,  0.206, -0.994,  0.062, -0.113, -0.163
240, -1.413,  1.966, -1.727,  -0.246,  0.210, -0.992,  0.063, -0.111, -0.160
241, -0.553,  2.325,  2.781,  -0.262,  0.228, -1.042,  0.065, -0.109, -0.157
242,  2.004,  3.708,  6.273,  -0.205,  0.133, -1.055,  0.067, -0.108, -0.161
243, -2.034, -3.365, -3.821,  -0.319,  0.136, -0.940,  0.059, -0.107, -0.159
244, -8.239,  3.851, -9.600,  -0.254,  0.168, -0.980,  0.065, -0.109, -0.160
245,  8.329, -0.022, -5.331,  -0.286,  0.136, -1.004,  0.065, -0.106, -0.157
246, -8.097,  5.742, -1.084,  -0.302,  0.203, -1.006,  0.067, -0.107, -0.157
247, -9.839,  5.413, -6.116,  -0.254,  0.172, -0.969,  0.065, -0.114, -0.159
248,-11.036,  4.718, -4.912,  -0.248,  0.240, -0.977,  0.066, -0.110, -0.156
249, -3.043, -1.637,  0.209,  -0.289,  0.143, -1.060,  0.068, -0.111, -0.157
250, -9.182,  4.352, -2.737,  -0.267,  0.143, -0.955,  0.062, -0.117, -0.158
251,  0.045,  1.824, -7.993,  -0.254,  0.203, -0.965,  0.065, -0.110, -0.160
252,  2.535,  7.110, -1.690,  -0.239,  0.199, -1.117,  0.068, -0.105, -0.159
253,  0.755,  6.101, -2.751,  -0.242,  0.117, -0.977,  0.064, -0.105, -0.161
254, -0.755,  1.922, -5.660,  -0.245,  0.186, -0.989,  0.064, -0.102, -0.160
255, -0.994,  3.604, -0.120,  -0.268,  0.114, -1.053,  0.065, -0.103, -0.157
256,  1.772,  5.383, -2.535,  -0.246,  0.075, -1.006,  0.061, -0.100, -0.160
257,  2.161,  2.579, -1.914,  -0.209,  0.124, -1.089,  0.066, -0.096, -0.158
258,  6.206,  0.277,  0.957,  -0.294,  0.057, -1.009,  0.066, -0.091, -0.158
259, -1.376,  4.980, -8.613,  -0.209,  0.059, -1.025,  0.060, -0.094, -0.160
260,  8.097,  2.894, -7.843,  -0.227,  0.103, -0.990,  0.061, -0.084, -0.159
261,  2.108, -0.179, -0.194,  -0.266, -0.006, -0.989,  0.064, -0.077, -0.155
262,  1.907,  4.449, -8.830,  -0.245,  0.023, -1.029,  0.062, -0.077, -0.147
263, -3.529,  3.432, -2.378,  -0.217,  0.003, -0.994,  0.061, -0.073, -0.157
264, -7.589,  4.314, -3.013,  -0.235,  0.025, -1.015,  0.062, -0.075, -0.158
265,-23.081,  4.426, -8.740,  -0.199,  0.074, -1.053,  0.060, -0.078, -0.161
266,-16.733, -3.006,  2.071,  -0.174,  0.273, -0.952,  0.060, -0.084, -0.163
267,-11.552,  5.981, 13.488,  -0.310,  0.208, -1.055,  0.068, -0.092, -0.165
268, -3.282, -2.153,  1.914,  -0.272,  0.106, -1.064,  0.070, -0.100, -0.176
269,  8.426, -3.537, 13.780,  -0.223,  0.041, -1.077,  0.071, -0.101, -0.182
270, 16.412, -8.733, 15.948,  -0.282, -0.014, -0.993,  0.077, -0.099, -0.183
271,  3.155, -6.153, 12.815,  -0.315, -0.067, -0.947,  0.077, -0.100, -0.183
272,-15.552, -5.219,  0.763,  -0.294, -0.011, -1.024,  0.086, -0.105, -0.182
273,-17.899, -3.761, -7.155,  -0.300,  0.054, -0.997,  0.091, -0.110, -0.182
274, -9.839,  4.830, -8.830,  -0.292,  0.121, -1.023,  0.082, -0.117, -0.181
275, -9.092,  9.578,-13.271,  -0.302,  0.138, -0.990,  0.086, -0.116, -0.186
276,-10.759, 10.154,-15.335,  -0.272,  0.079, -0.995,  0.081, -0.114, -0.194
277, -5.264,  8.501,-16.770,  -0.264,  0.139, -1.019,  0.073, -0.111, -0.201
278,-12.225, 16.292, -7.589,  -0.238,  0.081, -1.081,  0.070, -0.111, -0.208
279,-11.798,  6.303, -5.383,  -0.284,  0.049, -0.944,  0.059, -0.115, -0.218
280,-23.888,  4.494, -2.886,  -0.206,  0.108, -0.997,  0.058, -0.119, -0.224
281,-13.563, -0.224,  1.615,  -0.204,  0.174, -1.055,  0.054, -0.128, -0.224
282, -7.716, -2.557,  3.484,  -0.241,  0.136, -1.014,  0.059, -0.134, -0.225
283, -3.170,  3.402,  2.131,  -0.265,  0.123, -1.024,  0.059, -0.138, -0.225
284, -1.951,  4.381, -5.503,  -0.248,  0.114, -1.032,  0.059, -0.139, -0.226
285, -9.219,  4.239,-10.849,  -0.217,  0.149, -1.036,  0.058, -0.135, -0.228
286, -3.940, -0.800, -6.946,  -0.206,  0.122, -1.069,  0.057, -0.138, -0.222
287, -9.084,  7.410,-10.767,  -0.244,  0.060, -0.966,  0.058, -0.135, -0.224
288, -9.092,  2.422,-15.312,  -0.201,  0.218, -1.023,  0.053, -0.135, -0.226
289,  6.819, -9.555,-17.354,  -0.170,  0.420, -1.070,  0.060, -0.132, -0.220
290, -0.479,  1.480, -3.858,  -0.212,  0.245, -1.061,  0.063, -0.130, -0.215
291, -3.619,  0.994, -2.699,  -0.235,  0.160, -1.036,  0.063, -0.128, -0.213
292, -3.963,  2.422, -8.337,  -0.273,  0.185, -1.007,  0.068, -0.126, -0.208
293, 11.484, -3.708, -4.284,  -0.273,  0.180, -1.037,  0.064, -0.123, -0.206
294, -6.976,  6.968,-12.471,  -0.239,  0.171, -1.038,  0.065, -0.115, -0.204
295, -8.778,  6.841,-11.118,  -0.279,  0.195, -0.922,  0.065, -0.115, -0.200
296,  6.841,  5.062, -4.561,  -0.237,  0.196, -1.016,  0.060, -0.109, -0.195
297,-12.696,  8.725,-14.228,  -0.289,  0.154, -0.889,  0.058, -0.111, -0.196
298,-23.380, 14.266,-18.214,  -0.216,  0.269, -1.066,  0.047, -0.112, -0.191
299,-15.470, 19.791,-13.346,  -0.195,  0.245, -0.988,  0.049, -0.106, -0.193
300,  2.056,  4.860, -9.802,  -0.166,  0.248, -1.017,  0.041, -0.103, -0.200
301,  2.497, -2.318,-12.359,  -0.189,  0.251, -1.047,  0.037, -0.092, -0.195
302, -1.772,  6.340,-11.828,  -0.185,  0.249, -1.023,  0.032, -0.086, -0.185
303,  1.398,  4.366,-10.281,  -0.186,  0.263, -1.047,  0.026, -0.080, -0.179
304, -3.402,  8.763, -8.920,  -0.190,  0.252, -0.993,  0.024, -0.075, -0.174
305, -3.327,  4.127, -8.165,  -0.223,  0.217, -0.963,  0.014, -0.076, -0.174
306, -2.662,  3.993, -3.888,  -0.180,  0.204, -1.070,  0.016, -0.076, -0.173
307, -5.765,  1.204, -2.796,  -0.140,  0.199, -0.990,  0.018, -0.077, -0.173
308, -6.236,  3.088,  2.161,  -0.184,  0.270, -1.004,  0.021, -0.080, -0.174
309, -2.722,  0.501,  7.948,  -0.163,  0.256, -0.979,  0.024, -0.080, -0.182
310,  3.335, -2.213,  9.062,  -0.165,  0.181, -1.105,  0.032, -0.081, -0.179
311,  0.815,  9.017,  6.258,  -0.131,  0.163, -1.025,  0.033, -0.082, -0.187
